Timestamp,Author_ID,Tweet,Likes,Retweets,Sentiment
2025-03-31 15:00:55.358891,86885,Exploring vintage styles. #styleinspo,145,93,Neutral
2025-03-02 15:00:55.358896,81353,Attending fashion week next week. #fashion,185,2,Neutral
2025-03-25 15:00:55.358903,43559,Loving my new outfit! #fashion,80,127,Positive
2025-04-01 15:00:55.358910,80268,Attending fashion week next week. #fashion,295,159,Neutral
2025-03-14 15:00:55.358918,88106,The new Zara collection is amazing. #style,465,21,Positive
2025-03-25 15:00:55.358926,77569,Very disappointed with the fit. #fashion,161,56,Negative
2025-03-05 15:00:55.358934,38782,Terrible stitching on this shirt. #stylecritic,352,90,Negative
2025-03-11 15:00:55.358938,61981,Very disappointed with the fit. #fashion,391,165,Negative
2025-03-14 15:00:55.358943,66600,Not impressed with this style. #fashionfail,99,196,Negative
2025-03-15 15:00:55.358947,93666,The new Zara collection is amazing. #style,155,122,Positive
2025-03-04 15:00:55.358952,44936,Attending fashion week next week. #fashion,1,167,Neutral
2025-04-01 15:00:55.358957,10341,Exploring vintage styles. #styleinspo,312,27,Neutral
2025-03-14 15:00:55.358961,72176,Looking up new fashion trends. #trendwatch,488,112,Neutral
2025-03-30 15:00:55.358966,74795,Attending fashion week next week. #fashion,221,124,Neutral
2025-03-13 15:00:55.358970,26372,Terrible stitching on this shirt. #stylecritic,356,196,Negative
2025-04-01 15:00:55.358974,66983,Exploring vintage styles. #styleinspo,194,20,Neutral
2025-03-27 15:00:55.358979,22808,Feeling fabulous in this new dress. #fashiontrends,65,23,Positive
2025-03-29 15:00:55.358983,28324,The new Zara collection is amazing. #style,375,180,Positive
2025-03-13 15:00:55.358988,77540,The new Zara collection is amazing. #style,195,21,Positive
2025-03-20 15:00:55.358992,85024,Looking up new fashion trends. #trendwatch,294,84,Neutral
2025-03-19 15:00:55.358997,64357,Looking up new fashion trends. #trendwatch,131,95,Neutral
2025-03-07 15:00:55.359001,82998,Feeling fabulous in this new dress. #fashiontrends,448,129,Positive
2025-03-24 15:00:55.359005,79734,The new Zara collection is amazing. #style,68,66,Positive
2025-03-12 15:00:55.359010,66096,Looking up new fashion trends. #trendwatch,87,103,Neutral
2025-03-22 15:00:55.359014,11150,Loving my new outfit! #fashion,6,106,Positive
2025-03-23 15:00:55.359018,91845,The new Zara collection is amazing. #style,107,152,Positive
2025-03-31 15:00:55.359023,94245,Very disappointed with the fit. #fashion,29,6,Negative
2025-03-24 15:00:55.359031,68225,Very disappointed with the fit. #fashion,280,58,Negative
2025-03-10 15:00:55.359038,41526,Loving my new outfit! #fashion,476,1,Positive
2025-03-20 15:00:55.359045,34218,Very disappointed with the fit. #fashion,305,159,Negative
2025-03-28 15:00:55.359051,28952,Looking up new fashion trends. #trendwatch,32,0,Neutral
2025-03-03 15:00:55.359055,70895,Not impressed with this style. #fashionfail,269,177,Negative
2025-03-21 15:00:55.359060,55301,Loving my new outfit! #fashion,340,191,Positive
2025-03-31 15:00:55.359064,15823,Very disappointed with the fit. #fashion,291,144,Negative
2025-03-21 15:00:55.359068,37511,Attending fashion week next week. #fashion,499,44,Neutral
2025-03-31 15:00:55.359073,44947,Terrible stitching on this shirt. #stylecritic,210,171,Negative
2025-04-01 15:00:55.359078,15495,Very disappointed with the fit. #fashion,454,94,Negative
2025-03-14 15:00:55.359082,73287,The new Zara collection is amazing. #style,217,2,Positive
2025-03-16 15:00:55.359087,53220,Looking up new fashion trends. #trendwatch,1,158,Neutral
2025-03-11 15:00:55.359091,44733,Attending fashion week next week. #fashion,479,19,Neutral
2025-03-20 15:00:55.359095,25063,Terrible stitching on this shirt. #stylecritic,136,42,Negative
2025-03-14 15:00:55.359100,80522,Looking up new fashion trends. #trendwatch,297,200,Neutral
2025-03-27 15:00:55.359104,11628,Loving my new outfit! #fashion,334,162,Positive
2025-03-27 15:00:55.359109,47108,Not impressed with this style. #fashionfail,389,124,Negative
2025-03-18 15:00:55.359113,16254,Exploring vintage styles. #styleinspo,294,184,Neutral
2025-03-08 15:00:55.359119,89984,Not impressed with this style. #fashionfail,33,110,Negative
2025-03-05 15:00:55.359123,50215,Feeling fabulous in this new dress. #fashiontrends,68,87,Positive
2025-03-23 15:00:55.359128,88615,Not impressed with this style. #fashionfail,228,119,Negative
2025-03-20 15:00:55.359132,41779,The new Zara collection is amazing. #style,411,170,Positive
2025-04-01 15:00:55.359137,95144,Looking up new fashion trends. #trendwatch,489,37,Neutral
2025-03-03 15:00:55.359141,35837,Not impressed with this style. #fashionfail,467,151,Negative
2025-03-18 15:00:55.359146,47564,Attending fashion week next week. #fashion,66,153,Neutral
2025-03-21 15:00:55.359150,56522,Attending fashion week next week. #fashion,67,153,Neutral
2025-03-21 15:00:55.359155,71213,Exploring vintage styles. #styleinspo,219,26,Neutral
2025-03-02 15:00:55.359159,64830,Loving my new outfit! #fashion,272,154,Positive
2025-03-16 15:00:55.359164,39206,Attending fashion week next week. #fashion,447,11,Neutral
2025-03-13 15:00:55.359168,51043,Exploring vintage styles. #styleinspo,343,149,Neutral
2025-03-12 15:00:55.359173,97797,Attending fashion week next week. #fashion,351,73,Neutral
2025-03-08 15:00:55.359177,85503,Looking up new fashion trends. #trendwatch,215,176,Neutral
2025-03-17 15:00:55.359182,65998,The new Zara collection is amazing. #style,409,193,Positive
2025-03-11 15:00:55.359186,35171,Attending fashion week next week. #fashion,392,127,Neutral
2025-03-26 15:00:55.359190,69350,Looking up new fashion trends. #trendwatch,359,89,Neutral
2025-03-17 15:00:55.359195,47837,Loving my new outfit! #fashion,102,18,Positive
2025-03-11 15:00:55.359199,15449,The new Zara collection is amazing. #style,334,157,Positive
2025-03-23 15:00:55.359203,73314,Not impressed with this style. #fashionfail,414,15,Negative
2025-03-03 15:00:55.359208,96874,Exploring vintage styles. #styleinspo,113,89,Neutral
2025-03-15 15:00:55.359212,48745,Feeling fabulous in this new dress. #fashiontrends,174,98,Positive
2025-03-19 15:00:55.359217,87728,Very disappointed with the fit. #fashion,345,54,Negative
2025-03-20 15:00:55.359221,70420,Loving my new outfit! #fashion,392,146,Positive
2025-04-01 15:00:55.359227,79445,Very disappointed with the fit. #fashion,48,176,Negative
2025-03-17 15:00:55.359231,36465,Feeling fabulous in this new dress. #fashiontrends,231,141,Positive
2025-03-17 15:00:55.359235,20817,Very disappointed with the fit. #fashion,229,82,Negative
2025-03-05 15:00:55.359240,94296,Terrible stitching on this shirt. #stylecritic,272,32,Negative
2025-03-12 15:00:55.359244,15055,Loving my new outfit! #fashion,57,17,Positive
2025-03-28 15:00:55.359250,29736,Loving my new outfit! #fashion,311,159,Positive
2025-03-23 15:00:55.359254,92885,Loving my new outfit! #fashion,57,166,Positive
2025-03-25 15:00:55.359259,22690,Feeling fabulous in this new dress. #fashiontrends,7,148,Positive
2025-03-22 15:00:55.359263,68035,Feeling fabulous in this new dress. #fashiontrends,22,56,Positive
2025-03-13 15:00:55.359268,99239,Attending fashion week next week. #fashion,325,58,Neutral
2025-03-07 15:00:55.359272,71715,Terrible stitching on this shirt. #stylecritic,101,189,Negative
2025-03-13 15:00:55.359276,34538,Terrible stitching on this shirt. #stylecritic,419,155,Negative
2025-03-15 15:00:55.359281,32848,Looking up new fashion trends. #trendwatch,451,188,Neutral
2025-03-20 15:00:55.359285,54161,Attending fashion week next week. #fashion,18,112,Neutral
2025-03-02 15:00:55.359290,48523,Very disappointed with the fit. #fashion,237,133,Negative
2025-03-10 15:00:55.359294,99907,Terrible stitching on this shirt. #stylecritic,325,92,Negative
2025-03-24 15:00:55.359300,26150,Feeling fabulous in this new dress. #fashiontrends,42,176,Positive
2025-03-11 15:00:55.359309,74331,Feeling fabulous in this new dress. #fashiontrends,331,164,Positive
2025-03-16 15:00:55.359316,70628,Terrible stitching on this shirt. #stylecritic,205,159,Negative
2025-03-16 15:00:55.359324,75085,Attending fashion week next week. #fashion,325,103,Neutral
2025-03-09 15:00:55.359331,74249,The new Zara collection is amazing. #style,276,26,Positive
2025-04-01 15:00:55.359338,21042,Looking up new fashion trends. #trendwatch,98,54,Neutral
2025-03-04 15:00:55.359342,77731,Very disappointed with the fit. #fashion,24,161,Negative
2025-03-17 15:00:55.359347,19964,Feeling fabulous in this new dress. #fashiontrends,307,186,Positive
2025-03-28 15:00:55.359352,87037,Loving my new outfit! #fashion,420,1,Positive
2025-03-31 15:00:55.359356,16972,The new Zara collection is amazing. #style,228,48,Positive
2025-03-11 15:00:55.359360,92609,Attending fashion week next week. #fashion,257,181,Neutral
2025-03-15 15:00:55.359365,21201,Terrible stitching on this shirt. #stylecritic,65,74,Negative
2025-03-05 15:00:55.359370,75014,Exploring vintage styles. #styleinspo,279,178,Neutral
2025-03-12 15:00:55.359377,14413,Looking up new fashion trends. #trendwatch,79,175,Neutral
2025-03-09 15:00:55.359385,87641,Looking up new fashion trends. #trendwatch,269,79,Neutral
2025-03-02 15:00:55.359393,47384,Exploring vintage styles. #styleinspo,479,43,Neutral
2025-03-15 15:00:55.359400,37517,Very disappointed with the fit. #fashion,500,190,Negative
2025-03-05 15:00:55.359406,90412,Loving my new outfit! #fashion,168,162,Positive
2025-03-15 15:00:55.359411,33671,Very disappointed with the fit. #fashion,356,125,Negative
2025-03-05 15:00:55.359415,10859,Very disappointed with the fit. #fashion,436,39,Negative
2025-03-24 15:00:55.359420,79616,Attending fashion week next week. #fashion,499,18,Neutral
2025-03-18 15:00:55.359424,43679,Terrible stitching on this shirt. #stylecritic,212,163,Negative
2025-03-20 15:00:55.359429,65276,Exploring vintage styles. #styleinspo,426,155,Neutral
2025-03-28 15:00:55.359433,88259,Attending fashion week next week. #fashion,400,142,Neutral
2025-03-08 15:00:55.359437,98667,Loving my new outfit! #fashion,286,113,Positive
2025-03-17 15:00:55.359443,14426,Very disappointed with the fit. #fashion,157,44,Negative
2025-03-22 15:00:55.359447,96119,The new Zara collection is amazing. #style,494,40,Positive
2025-03-11 15:00:55.359451,63084,The new Zara collection is amazing. #style,52,11,Positive
2025-03-25 15:00:55.359456,76231,Looking up new fashion trends. #trendwatch,401,133,Neutral
2025-03-09 15:00:55.359460,61316,The new Zara collection is amazing. #style,132,140,Positive
2025-03-18 15:00:55.359465,54360,Not impressed with this style. #fashionfail,397,19,Negative
2025-03-11 15:00:55.359469,82531,The new Zara collection is amazing. #style,305,67,Positive
2025-03-08 15:00:55.359473,85843,Looking up new fashion trends. #trendwatch,204,29,Neutral
2025-03-26 15:00:55.359478,64640,Exploring vintage styles. #styleinspo,344,30,Neutral
2025-03-31 15:00:55.359482,75457,Exploring vintage styles. #styleinspo,37,191,Neutral
2025-03-12 15:00:55.359486,90835,Loving my new outfit! #fashion,479,121,Positive
2025-03-13 15:00:55.359490,11580,The new Zara collection is amazing. #style,307,175,Positive
2025-03-10 15:00:55.359495,28160,Exploring vintage styles. #styleinspo,373,19,Neutral
2025-03-04 15:00:55.359499,19526,Not impressed with this style. #fashionfail,95,26,Negative
2025-03-28 15:00:55.359504,90067,Exploring vintage styles. #styleinspo,351,191,Neutral
2025-03-30 15:00:55.359508,62627,Loving my new outfit! #fashion,453,154,Positive
2025-03-28 15:00:55.359512,56853,Very disappointed with the fit. #fashion,56,192,Negative
2025-03-26 15:00:55.359517,91819,The new Zara collection is amazing. #style,126,31,Positive
2025-03-21 15:00:55.359534,35222,Looking up new fashion trends. #trendwatch,334,73,Neutral
2025-03-22 15:00:55.359538,86636,Attending fashion week next week. #fashion,203,55,Neutral
2025-03-12 15:00:55.359544,75375,Loving my new outfit! #fashion,102,166,Positive
2025-03-15 15:00:55.359548,55403,Attending fashion week next week. #fashion,54,68,Neutral
2025-03-11 15:00:55.359553,97094,Looking up new fashion trends. #trendwatch,372,116,Neutral
2025-03-30 15:00:55.359560,66861,Terrible stitching on this shirt. #stylecritic,392,9,Negative
2025-03-27 15:00:55.359565,29577,Attending fashion week next week. #fashion,267,14,Neutral
2025-03-11 15:00:55.359569,75423,Looking up new fashion trends. #trendwatch,197,105,Neutral
2025-03-26 15:00:55.359574,16261,The new Zara collection is amazing. #style,231,168,Positive
2025-03-05 15:00:55.359578,26210,Terrible stitching on this shirt. #stylecritic,45,54,Negative
2025-03-26 15:00:55.359584,10400,Looking up new fashion trends. #trendwatch,143,98,Neutral
2025-03-25 15:00:55.359589,31054,Terrible stitching on this shirt. #stylecritic,424,128,Negative
2025-03-25 15:00:55.359593,64006,Exploring vintage styles. #styleinspo,393,22,Neutral
2025-03-20 15:00:55.359597,69214,Exploring vintage styles. #styleinspo,209,162,Neutral
2025-03-03 15:00:55.359602,88950,Terrible stitching on this shirt. #stylecritic,132,105,Negative
2025-03-06 15:00:55.359606,58625,Terrible stitching on this shirt. #stylecritic,33,93,Negative
2025-03-11 15:00:55.359611,84837,The new Zara collection is amazing. #style,433,9,Positive
2025-03-11 15:00:55.359615,56201,Not impressed with this style. #fashionfail,327,107,Negative
2025-03-24 15:00:55.359619,62382,Exploring vintage styles. #styleinspo,476,2,Neutral
2025-03-17 15:00:55.359624,35342,Very disappointed with the fit. #fashion,406,173,Negative
2025-03-22 15:00:55.359628,62619,Very disappointed with the fit. #fashion,112,165,Negative
2025-03-21 15:00:55.359633,37704,Attending fashion week next week. #fashion,446,174,Neutral
2025-03-05 15:00:55.359637,80031,Feeling fabulous in this new dress. #fashiontrends,341,162,Positive
2025-03-22 15:00:55.359641,10870,Attending fashion week next week. #fashion,0,178,Neutral
2025-03-27 15:00:55.359646,29971,Not impressed with this style. #fashionfail,314,130,Negative
2025-03-10 15:00:55.359650,66516,Terrible stitching on this shirt. #stylecritic,429,174,Negative
2025-03-02 15:00:55.359655,61747,Loving my new outfit! #fashion,261,131,Positive
2025-03-14 15:00:55.359659,91430,The new Zara collection is amazing. #style,223,92,Positive
2025-03-30 15:00:55.359664,89445,Looking up new fashion trends. #trendwatch,376,163,Neutral
2025-03-18 15:00:55.359669,61013,Not impressed with this style. #fashionfail,408,41,Negative
2025-03-07 15:00:55.359673,41782,Terrible stitching on this shirt. #stylecritic,377,57,Negative
2025-03-08 15:00:55.359678,26577,Terrible stitching on this shirt. #stylecritic,432,115,Negative
2025-03-15 15:00:55.359683,87758,Very disappointed with the fit. #fashion,375,121,Negative
2025-04-01 15:00:55.359688,41792,Very disappointed with the fit. #fashion,302,62,Negative
2025-03-17 15:00:55.359692,39773,Looking up new fashion trends. #trendwatch,350,33,Neutral
2025-03-06 15:00:55.359697,95738,Not impressed with this style. #fashionfail,470,5,Negative
2025-03-29 15:00:55.359701,24622,Very disappointed with the fit. #fashion,179,88,Negative
2025-03-04 15:00:55.359706,60643,Terrible stitching on this shirt. #stylecritic,329,160,Negative
2025-03-17 15:00:55.359710,87715,Loving my new outfit! #fashion,373,173,Positive
2025-03-05 15:00:55.359715,66787,Loving my new outfit! #fashion,250,83,Positive
2025-03-29 15:00:55.359719,52889,Feeling fabulous in this new dress. #fashiontrends,473,128,Positive
2025-03-12 15:00:55.359724,41558,Terrible stitching on this shirt. #stylecritic,357,186,Negative
2025-03-31 15:00:55.359730,38826,Very disappointed with the fit. #fashion,115,51,Negative
2025-03-20 15:00:55.359737,55974,Exploring vintage styles. #styleinspo,497,151,Neutral
2025-03-08 15:00:55.359745,87200,Looking up new fashion trends. #trendwatch,43,82,Neutral
2025-03-28 15:00:55.359752,26136,Attending fashion week next week. #fashion,34,91,Neutral
2025-03-13 15:00:55.359757,16483,Exploring vintage styles. #styleinspo,463,192,Neutral
2025-03-24 15:00:55.359761,88047,Terrible stitching on this shirt. #stylecritic,438,63,Negative
2025-03-10 15:00:55.359766,92309,Attending fashion week next week. #fashion,329,58,Neutral
2025-03-14 15:00:55.359770,54236,Attending fashion week next week. #fashion,263,187,Neutral
2025-03-09 15:00:55.359774,19179,Terrible stitching on this shirt. #stylecritic,13,199,Negative
2025-03-17 15:00:55.359779,40897,Loving my new outfit! #fashion,109,15,Positive
2025-03-06 15:00:55.359783,62068,Loving my new outfit! #fashion,118,142,Positive
2025-03-02 15:00:55.359788,20104,Very disappointed with the fit. #fashion,0,184,Negative
2025-03-19 15:00:55.359792,30528,Exploring vintage styles. #styleinspo,129,61,Neutral
2025-03-28 15:00:55.359798,82373,Terrible stitching on this shirt. #stylecritic,409,135,Negative
2025-03-02 15:00:55.359805,42616,Loving my new outfit! #fashion,340,154,Positive
2025-03-29 15:00:55.359812,28292,Looking up new fashion trends. #trendwatch,197,116,Neutral
2025-03-03 15:00:55.359832,12399,Attending fashion week next week. #fashion,481,2,Neutral
2025-03-31 15:00:55.359837,39289,Exploring vintage styles. #styleinspo,14,92,Neutral
2025-03-28 15:00:55.359842,64113,Looking up new fashion trends. #trendwatch,116,48,Neutral
2025-03-10 15:00:55.359846,30069,Not impressed with this style. #fashionfail,281,147,Negative
2025-03-24 15:00:55.359850,82155,Looking up new fashion trends. #trendwatch,366,75,Neutral
2025-03-29 15:00:55.359855,44363,Exploring vintage styles. #styleinspo,367,50,Neutral
2025-03-05 15:00:55.359859,46687,Not impressed with this style. #fashionfail,295,179,Negative
2025-03-09 15:00:55.359864,34446,Attending fashion week next week. #fashion,153,19,Neutral
2025-03-09 15:00:55.359868,64181,Exploring vintage styles. #styleinspo,359,35,Neutral
2025-04-01 15:00:55.359872,28277,Feeling fabulous in this new dress. #fashiontrends,466,79,Positive
2025-03-17 15:00:55.359877,65542,Loving my new outfit! #fashion,399,27,Positive
2025-03-26 15:00:55.359882,31114,Attending fashion week next week. #fashion,367,93,Neutral
2025-03-11 15:00:55.359886,58672,Loving my new outfit! #fashion,85,53,Positive
2025-03-28 15:00:55.359891,49766,Terrible stitching on this shirt. #stylecritic,126,15,Negative
2025-03-06 15:00:55.359895,89532,Attending fashion week next week. #fashion,260,86,Neutral
2025-03-22 15:00:55.359899,31747,Very disappointed with the fit. #fashion,106,98,Negative
2025-03-31 15:00:55.359905,63603,The new Zara collection is amazing. #style,104,178,Positive
2025-03-04 15:00:55.359909,57373,Exploring vintage styles. #styleinspo,294,144,Neutral
2025-03-20 15:00:55.359914,87793,Not impressed with this style. #fashionfail,72,64,Negative
2025-03-24 15:00:55.359918,86554,Attending fashion week next week. #fashion,332,103,Neutral
2025-03-24 15:00:55.359923,53360,Feeling fabulous in this new dress. #fashiontrends,191,16,Positive
2025-03-30 15:00:55.359927,21908,Looking up new fashion trends. #trendwatch,426,120,Neutral
2025-03-17 15:00:55.359931,31444,The new Zara collection is amazing. #style,292,192,Positive
2025-04-01 15:00:55.359936,11945,Terrible stitching on this shirt. #stylecritic,450,123,Negative
2025-03-11 15:00:55.359940,29628,Not impressed with this style. #fashionfail,478,141,Negative
2025-03-21 15:00:55.359944,47142,Feeling fabulous in this new dress. #fashiontrends,402,182,Positive
2025-03-29 15:00:55.359949,20373,Terrible stitching on this shirt. #stylecritic,180,48,Negative
2025-03-22 15:00:55.359954,99538,Not impressed with this style. #fashionfail,61,131,Negative
2025-03-04 15:00:55.359958,31667,Terrible stitching on this shirt. #stylecritic,305,26,Negative
2025-03-19 15:00:55.359963,60114,Attending fashion week next week. #fashion,26,111,Neutral
2025-03-24 15:00:55.359968,18969,Feeling fabulous in this new dress. #fashiontrends,417,101,Positive
2025-03-23 15:00:55.359972,56611,Very disappointed with the fit. #fashion,389,103,Negative
2025-03-21 15:00:55.359979,94500,Not impressed with this style. #fashionfail,463,86,Negative
2025-03-11 15:00:55.359987,40171,Very disappointed with the fit. #fashion,343,87,Negative
2025-03-08 15:00:55.359994,35128,Feeling fabulous in this new dress. #fashiontrends,256,119,Positive
2025-03-28 15:00:55.360001,67804,Not impressed with this style. #fashionfail,113,34,Negative
2025-03-08 15:00:55.360008,95753,Loving my new outfit! #fashion,422,200,Positive
2025-03-07 15:00:55.360014,19541,Not impressed with this style. #fashionfail,422,185,Negative
2025-03-11 15:00:55.360018,78882,Terrible stitching on this shirt. #stylecritic,464,38,Negative
2025-03-20 15:00:55.360023,38337,Exploring vintage styles. #styleinspo,347,143,Neutral
2025-03-04 15:00:55.360031,25486,Attending fashion week next week. #fashion,275,74,Neutral
2025-03-30 15:00:55.360036,74993,Looking up new fashion trends. #trendwatch,468,43,Neutral
2025-03-14 15:00:55.360040,84369,Very disappointed with the fit. #fashion,272,187,Negative
2025-03-28 15:00:55.360044,46963,Feeling fabulous in this new dress. #fashiontrends,91,194,Positive
2025-03-12 15:00:55.360049,46875,Exploring vintage styles. #styleinspo,293,109,Neutral
2025-03-07 15:00:55.360053,18864,Terrible stitching on this shirt. #stylecritic,184,135,Negative
2025-03-03 15:00:55.360058,26539,Terrible stitching on this shirt. #stylecritic,339,148,Negative
2025-03-17 15:00:55.360065,77026,Very disappointed with the fit. #fashion,353,132,Negative
2025-03-15 15:00:55.360070,17308,Exploring vintage styles. #styleinspo,444,131,Neutral
2025-03-20 15:00:55.360074,11020,Not impressed with this style. #fashionfail,457,108,Negative
2025-03-29 15:00:55.360079,64390,Very disappointed with the fit. #fashion,493,181,Negative
2025-03-15 15:00:55.360084,46772,Not impressed with this style. #fashionfail,186,79,Negative
2025-03-15 15:00:55.360088,67725,Not impressed with this style. #fashionfail,402,6,Negative
2025-03-17 15:00:55.360093,62632,Loving my new outfit! #fashion,289,76,Positive
2025-03-11 15:00:55.360097,11664,Exploring vintage styles. #styleinspo,226,92,Neutral
2025-03-11 15:00:55.360102,20450,Looking up new fashion trends. #trendwatch,395,185,Neutral
2025-03-17 15:00:55.360107,60509,Loving my new outfit! #fashion,77,32,Positive
2025-03-13 15:00:55.360115,37727,The new Zara collection is amazing. #style,243,55,Positive
2025-03-07 15:00:55.360122,85281,Attending fashion week next week. #fashion,86,85,Neutral
2025-03-17 15:00:55.360129,36837,Attending fashion week next week. #fashion,207,109,Neutral
2025-03-02 15:00:55.360134,43854,Attending fashion week next week. #fashion,179,170,Neutral
2025-03-28 15:00:55.360138,30812,Loving my new outfit! #fashion,192,93,Positive
2025-03-26 15:00:55.360143,65358,Very disappointed with the fit. #fashion,215,10,Negative
2025-03-24 15:00:55.360147,10037,Not impressed with this style. #fashionfail,13,82,Negative
2025-03-25 15:00:55.360151,41341,Looking up new fashion trends. #trendwatch,326,69,Neutral
2025-03-11 15:00:55.360156,74446,The new Zara collection is amazing. #style,126,76,Positive
2025-03-10 15:00:55.360160,99871,Looking up new fashion trends. #trendwatch,375,110,Neutral
2025-03-14 15:00:55.360164,30564,Very disappointed with the fit. #fashion,492,173,Negative
2025-03-13 15:00:55.360169,11588,Attending fashion week next week. #fashion,224,142,Neutral
2025-03-07 15:00:55.360173,96406,Attending fashion week next week. #fashion,97,190,Neutral
2025-03-21 15:00:55.360178,21299,Exploring vintage styles. #styleinspo,127,109,Neutral
2025-03-30 15:00:55.360182,17781,The new Zara collection is amazing. #style,484,35,Positive
2025-03-26 15:00:55.360187,60638,Feeling fabulous in this new dress. #fashiontrends,447,104,Positive
2025-03-30 15:00:55.360192,80414,Very disappointed with the fit. #fashion,71,78,Negative
2025-03-15 15:00:55.360197,53421,Attending fashion week next week. #fashion,309,29,Neutral
2025-03-12 15:00:55.360201,66043,Exploring vintage styles. #styleinspo,484,160,Neutral
2025-03-16 15:00:55.360205,99481,The new Zara collection is amazing. #style,488,197,Positive
2025-03-12 15:00:55.360210,24003,Not impressed with this style. #fashionfail,387,83,Negative
2025-03-09 15:00:55.360215,45574,Looking up new fashion trends. #trendwatch,142,20,Neutral
2025-03-12 15:00:55.360220,71217,Very disappointed with the fit. #fashion,45,8,Negative
2025-03-03 15:00:55.360225,18999,Very disappointed with the fit. #fashion,417,102,Negative
2025-03-22 15:00:55.360231,81793,Exploring vintage styles. #styleinspo,404,197,Neutral
2025-03-13 15:00:55.360235,59920,Attending fashion week next week. #fashion,217,182,Neutral
2025-03-15 15:00:55.360240,31644,Terrible stitching on this shirt. #stylecritic,244,199,Negative
2025-03-12 15:00:55.360244,11823,Feeling fabulous in this new dress. #fashiontrends,36,82,Positive
2025-03-26 15:00:55.360249,21200,Not impressed with this style. #fashionfail,295,46,Negative
2025-03-28 15:00:55.360253,25582,Looking up new fashion trends. #trendwatch,323,46,Neutral
2025-03-14 15:00:55.360258,30923,Terrible stitching on this shirt. #stylecritic,473,196,Negative
2025-03-20 15:00:55.360262,44254,Terrible stitching on this shirt. #stylecritic,9,178,Negative
2025-03-09 15:00:55.360266,58803,Terrible stitching on this shirt. #stylecritic,37,131,Negative
2025-03-25 15:00:55.360271,15477,Terrible stitching on this shirt. #stylecritic,448,113,Negative
2025-03-11 15:00:55.360276,85988,Terrible stitching on this shirt. #stylecritic,155,13,Negative
2025-03-31 15:00:55.360280,60913,Feeling fabulous in this new dress. #fashiontrends,471,106,Positive
2025-03-13 15:00:55.360284,44518,Attending fashion week next week. #fashion,247,149,Neutral
2025-03-27 15:00:55.360289,37222,Very disappointed with the fit. #fashion,59,69,Negative
2025-03-23 15:00:55.360293,75496,Attending fashion week next week. #fashion,436,196,Neutral
2025-03-09 15:00:55.360298,42864,Attending fashion week next week. #fashion,104,138,Neutral
2025-03-08 15:00:55.360302,59692,Attending fashion week next week. #fashion,290,30,Neutral
2025-03-15 15:00:55.360307,52407,Attending fashion week next week. #fashion,191,120,Neutral
2025-03-28 15:00:55.360311,59963,Very disappointed with the fit. #fashion,325,78,Negative
2025-03-21 15:00:55.360316,73036,Exploring vintage styles. #styleinspo,386,15,Neutral
2025-03-22 15:00:55.360321,78268,Loving my new outfit! #fashion,327,10,Positive
2025-03-05 15:00:55.360326,71213,Looking up new fashion trends. #trendwatch,249,27,Neutral
2025-04-01 15:00:55.360330,26217,The new Zara collection is amazing. #style,416,132,Positive
2025-03-12 15:00:55.360335,44218,Exploring vintage styles. #styleinspo,147,108,Neutral
2025-03-11 15:00:55.360339,41042,Terrible stitching on this shirt. #stylecritic,323,98,Negative
2025-03-12 15:00:55.360344,11764,Looking up new fashion trends. #trendwatch,326,67,Neutral
2025-03-15 15:00:55.360349,52605,Attending fashion week next week. #fashion,379,176,Neutral
2025-03-22 15:00:55.360353,86275,Feeling fabulous in this new dress. #fashiontrends,205,123,Positive
2025-03-02 15:00:55.360357,41827,Loving my new outfit! #fashion,162,119,Positive
2025-03-23 15:00:55.360362,73136,Very disappointed with the fit. #fashion,2,56,Negative
2025-03-16 15:00:55.360367,91732,Feeling fabulous in this new dress. #fashiontrends,276,114,Positive
2025-03-29 15:00:55.360371,93457,Feeling fabulous in this new dress. #fashiontrends,33,135,Positive
2025-03-03 15:00:55.360377,21176,Exploring vintage styles. #styleinspo,255,146,Neutral
2025-03-14 15:00:55.360384,15735,Feeling fabulous in this new dress. #fashiontrends,159,48,Positive
2025-03-05 15:00:55.360391,25244,Very disappointed with the fit. #fashion,122,143,Negative
2025-03-03 15:00:55.360398,40017,The new Zara collection is amazing. #style,6,103,Positive
2025-03-15 15:00:55.360419,20558,Loving my new outfit! #fashion,362,151,Positive
2025-03-25 15:00:55.360429,38196,Attending fashion week next week. #fashion,1,177,Neutral
2025-03-06 15:00:55.360437,19226,Very disappointed with the fit. #fashion,102,67,Negative
2025-03-11 15:00:55.360445,28124,Looking up new fashion trends. #trendwatch,378,87,Neutral
2025-03-14 15:00:55.360453,82817,Exploring vintage styles. #styleinspo,145,55,Neutral
2025-03-07 15:00:55.360460,12081,Feeling fabulous in this new dress. #fashiontrends,105,23,Positive
2025-03-06 15:00:55.360468,10957,Very disappointed with the fit. #fashion,334,68,Negative
2025-03-20 15:00:55.360476,54168,Not impressed with this style. #fashionfail,220,141,Negative
2025-03-15 15:00:55.360484,15284,The new Zara collection is amazing. #style,122,67,Positive
2025-03-16 15:00:55.360492,48475,Terrible stitching on this shirt. #stylecritic,27,200,Negative
2025-04-01 15:00:55.360499,75286,Terrible stitching on this shirt. #stylecritic,124,114,Negative
2025-03-12 15:00:55.360508,42846,Not impressed with this style. #fashionfail,170,50,Negative
